# cmd: /home/simon/code/my/mcfcg/build/mcfcg_cli /home/simon/code/my/mcfcg/data/commalab/planar/planar2500 --solver mosek --formulation tree --max-iters 10000 --time-limit 7200.0
# outcome: ok
# returncode: 0
# === STDERR (CG iteration log + preamble) ===
Instance: 2500 vertices, 12990 arcs, 81430 commodities, 2500 sources
Pricing threads: 32 (auto)
Slack mode: CommodityRows (struct=2500, capped_arcs=12990)
   It           UB           LB       LP_obj   #col   #row  #slk   +col   -col   +cut   -cut    t_LP    t_PR    t_SP   t_Tot     t_acc
    1          inf   1.0946e+10   5.1076e+08   5000   2500  2500      0      0      0      0   0.008   0.092   0.001   0.102     0.102
    2          inf   1.0946e+10   5.1045e+09   5000   2500  2483      0      0      0      0   0.001   0.097   0.001   0.099     0.201
    3          inf   1.0946e+10   1.0946e+10   5000   4193     0      0      0   1693      0   0.001   0.095   0.045   0.141     0.342
    4          inf   1.0946e+10   4.1887e+10   7496   4193  1984   2496      0      0      0   6.119   0.047   0.002   6.241     6.582
    5          inf   1.0946e+10   3.0039e+11   9996   4193  1955   2500      0      0      0   7.745   0.058   0.003   7.857    14.439
    6          inf   1.0946e+10   1.0727e+12  12496   4194  1944   2500      0      1      0   7.200   0.062   0.034   7.386    21.825
    7          inf   1.0946e+10   1.5933e+12  14996   4200  1625   2500      0      6      0  10.975   0.064   0.039  11.163    32.988
    8          inf   1.0946e+10   1.4954e+12  17496   4203  1528   2500      0      3      0  12.798   0.049   0.055  12.992    45.981
    9          inf   1.0946e+10   1.3861e+12  18292   3821  1415   2500   1704      6    388  15.978   0.064   0.056  16.213    62.194
   10          inf   1.0946e+10   1.2669e+12  18808   3841  1312   2500   1984     20      0   8.692   0.065   0.051   8.901    71.095
   11          inf   1.0946e+10   1.1960e+12  19243   3854  1228   2500   2065     13      0  10.529   0.061   0.049  10.731    81.825
   12          inf   1.0946e+10   1.1135e+12  19454   3860  1151   2500   2289      6      0   8.843   0.064   0.049   9.050    90.875
   13          inf   1.0946e+10   1.0144e+12  19767   3896  1044   2500   2187     36      0   8.892   0.060   0.049   9.090    99.965
   14          inf   1.0946e+10   9.5787e+11  20098   3920   996   2500   2169     24      0   8.882   0.063   0.046   9.080   109.045
   15          inf   1.0946e+10   8.8686e+11  20366   3948   920   2500   2232     28      0   7.785   0.063   0.047   7.983   117.028
   16          inf   1.0946e+10   8.1740e+11  20590   3955   849   2500   2276     54     47   7.450   0.065   0.047   7.653   124.681
   17          inf   1.0946e+10   7.7258e+11  20843   3981   810   2500   2247     26      0   8.528   0.066   0.041   8.720   133.401
   18          inf   1.0946e+10   7.1359e+11  21127   4037   745   2500   2216     57      1   8.195   0.065   0.046   8.399   141.800
   19          inf   1.0946e+10   6.5055e+11  21225   4094   693   2500   2402     57      0   9.098   0.061   0.047   9.294   151.093
